path,participant_id,sequence_id,sign
train_landmark_files/32319/3767851921.parquet,32319,3767851921,on
train_landmark_files/18796/3769842821.parquet,18796,3769842821,up
train_landmark_files/32319/3770486904.parquet,32319,3770486904,say
train_landmark_files/16069/3770737319.parquet,16069,3770737319,up
train_landmark_files/16069/3770767268.parquet,16069,3770767268,on
train_landmark_files/49445/3771034269.parquet,49445,3771034269,that
train_landmark_files/49445/3771350035.parquet,49445,3771350035,have
train_landmark_files/61333/377137736.parquet,61333,377137736,who
train_landmark_files/4718/3771468168.parquet,4718,3771468168,who
train_landmark_files/18796/377347714.parquet,18796,377347714,all
train_landmark_files/29302/3774105731.parquet,29302,3774105731,who
train_landmark_files/22343/3774674731.parquet,22343,3774674731,have
train_landmark_files/53618/3774927926.parquet,53618,3774927926,who
train_landmark_files/37779/3776388231.parquet,37779,3776388231,will
train_landmark_files/34503/3776695313.parquet,34503,3776695313,say
train_landmark_files/22343/3776923345.parquet,22343,3776923345,have
train_landmark_files/27610/3776946958.parquet,27610,3776946958,say
train_landmark_files/62590/3778324619.parquet,62590,3778324619,if
train_landmark_files/49445/3778780615.parquet,49445,3778780615,not
train_landmark_files/32319/3779273087.parquet,32319,3779273087,up
train_landmark_files/32319/3779274971.parquet,32319,3779274971,there
train_landmark_files/2044/3780012617.parquet,2044,3780012617,for
train_landmark_files/49445/3781280682.parquet,49445,3781280682,will
train_landmark_files/62590/3781314428.parquet,62590,3781314428,not
train_landmark_files/55372/3782825573.parquet,55372,3782825573,say
train_landmark_files/36257/3783299253.parquet,36257,3783299253,all
train_landmark_files/28656/3785357142.parquet,28656,3785357142,not
train_landmark_files/36257/3785992335.parquet,36257,3785992335,who
train_landmark_files/28656/3786201332.parquet,28656,3786201332,on
train_landmark_files/55372/3787011142.parquet,55372,3787011142,up
train_landmark_files/16069/3788311454.parquet,16069,3788311454,that
train_landmark_files/27610/3789473036.parquet,27610,3789473036,go
train_landmark_files/30680/3789835016.parquet,30680,3789835016,on
train_landmark_files/27610/3790706545.parquet,27610,3790706545,for
train_landmark_files/26734/3791506138.parquet,26734,3791506138,who
train_landmark_files/22343/3792147404.parquet,22343,3792147404,who
train_landmark_files/26734/3792193377.parquet,26734,3792193377,who
train_landmark_files/16069/3794155059.parquet,16069,3794155059,there
train_landmark_files/49445/3796172713.parquet,49445,3796172713,for
train_landmark_files/18796/3797139476.parquet,18796,3797139476,say
train_landmark_files/49445/3797407716.parquet,49445,3797407716,have
train_landmark_files/62590/3797425368.parquet,62590,3797425368,not
train_landmark_files/18796/3797788289.parquet,18796,3797788289,not
train_landmark_files/61333/3798574183.parquet,61333,3798574183,have
train_landmark_files/62590/3799971735.parquet,62590,3799971735,up
train_landmark_files/32319/3802053967.parquet,32319,3802053967,up
train_landmark_files/27610/3802561485.parquet,27610,3802561485,if
train_landmark_files/22343/3802610630.parquet,22343,3802610630,there
train_landmark_files/26734/3804823168.parquet,26734,3804823168,who
train_landmark_files/28656/3805216016.parquet,28656,3805216016,if
train_landmark_files/32319/3805731433.parquet,32319,3805731433,for
train_landmark_files/37779/3806436824.parquet,37779,3806436824,not
train_landmark_files/26734/3808127759.parquet,26734,3808127759,on
train_landmark_files/32319/3808667576.parquet,32319,3808667576,if
train_landmark_files/62590/3809452586.parquet,62590,3809452586,for
train_landmark_files/32319/3809604827.parquet,32319,3809604827,that
train_landmark_files/49445/3809782791.parquet,49445,3809782791,not
train_landmark_files/2044/3809863540.parquet,2044,3809863540,that
train_landmark_files/61333/3810192844.parquet,61333,3810192844,not
train_landmark_files/26734/3810733395.parquet,26734,3810733395,go
train_landmark_files/22343/3811733357.parquet,22343,3811733357,up
train_landmark_files/34503/3811758993.parquet,34503,3811758993,not
train_landmark_files/26734/3811886178.parquet,26734,3811886178,all
train_landmark_files/16069/3811899385.parquet,16069,3811899385,will
train_landmark_files/27610/3812691831.parquet,27610,3812691831,if
train_landmark_files/18796/3815517440.parquet,18796,3815517440,for
train_landmark_files/30680/3816039618.parquet,30680,3816039618,not
train_landmark_files/37779/3816136522.parquet,37779,3816136522,up
train_landmark_files/16069/3817379101.parquet,16069,3817379101,not
train_landmark_files/27610/3817921307.parquet,27610,3817921307,if
train_landmark_files/34503/3818157168.parquet,34503,3818157168,for
train_landmark_files/55372/3818967847.parquet,55372,3818967847,up
train_landmark_files/37779/3819014113.parquet,37779,3819014113,say
train_landmark_files/34503/381945341.parquet,34503,381945341,not
train_landmark_files/61333/3820143402.parquet,61333,3820143402,on
train_landmark_files/34503/3821588680.parquet,34503,3821588680,on
train_landmark_files/25571/3822345429.parquet,25571,3822345429,if
train_landmark_files/36257/3822822392.parquet,36257,3822822392,for
train_landmark_files/37779/3824111249.parquet,37779,3824111249,for
train_landmark_files/26734/3824792465.parquet,26734,3824792465,say
train_landmark_files/27610/3825193730.parquet,27610,3825193730,if
train_landmark_files/22343/382626786.parquet,22343,382626786,go
train_landmark_files/53618/3826601519.parquet,53618,3826601519,will
train_landmark_files/26734/3828304176.parquet,26734,3828304176,not
train_landmark_files/22343/3828852720.parquet,22343,3828852720,there
train_landmark_files/49445/3829087590.parquet,49445,3829087590,will
train_landmark_files/4718/3829167368.parquet,4718,3829167368,that
train_landmark_files/4718/3831314221.parquet,4718,3831314221,will
train_landmark_files/27610/3831651898.parquet,27610,3831651898,for
train_landmark_files/2044/3832230895.parquet,2044,3832230895,there
train_landmark_files/30680/3833058382.parquet,30680,3833058382,for
train_landmark_files/25571/3833469959.parquet,25571,3833469959,say
train_landmark_files/36257/3834125655.parquet,36257,3834125655,that
train_landmark_files/16069/3835199295.parquet,16069,3835199295,have
train_landmark_files/2044/383538818.parquet,2044,383538818,go
train_landmark_files/30680/3837667635.parquet,30680,3837667635,if
train_landmark_files/28656/3838423285.parquet,28656,3838423285,all
train_landmark_files/37779/3840782746.parquet,37779,3840782746,for
train_landmark_files/34503/3841098333.parquet,34503,3841098333,on
train_landmark_files/30680/3841204227.parquet,30680,3841204227,that
train_landmark_files/49445/3843078234.parquet,49445,3843078234,that
train_landmark_files/36257/3843801222.parquet,36257,3843801222,not
train_landmark_files/27610/3844798459.parquet,27610,3844798459,that
train_landmark_files/30680/3844906624.parquet,30680,3844906624,there
train_landmark_files/16069/3845677191.parquet,16069,3845677191,not
train_landmark_files/55372/3846004392.parquet,55372,3846004392,say
train_landmark_files/27610/3846752729.parquet,27610,3846752729,go
train_landmark_files/29302/3847248084.parquet,29302,3847248084,will
train_landmark_files/36257/3849849961.parquet,36257,3849849961,go
train_landmark_files/62590/3850374652.parquet,62590,3850374652,all
train_landmark_files/34503/3853668424.parquet,34503,3853668424,will
train_landmark_files/18796/3856108643.parquet,18796,3856108643,not
train_landmark_files/36257/3856378957.parquet,36257,3856378957,that
train_landmark_files/27610/3857532708.parquet,27610,3857532708,will
train_landmark_files/25571/385890571.parquet,25571,385890571,not
train_landmark_files/37779/3859662846.parquet,37779,3859662846,if
train_landmark_files/22343/3860097213.parquet,22343,3860097213,that
train_landmark_files/55372/3860835916.parquet,55372,3860835916,up
train_landmark_files/37055/3861044551.parquet,37055,3861044551,up
train_landmark_files/30680/3862300408.parquet,30680,3862300408,go
train_landmark_files/22343/3862400653.parquet,22343,3862400653,up
train_landmark_files/27610/386407607.parquet,27610,386407607,there
train_landmark_files/34503/3864611847.parquet,34503,3864611847,who
train_landmark_files/4718/3864629347.parquet,4718,3864629347,will
train_landmark_files/37055/3865370295.parquet,37055,3865370295,for
train_landmark_files/25571/386549601.parquet,25571,386549601,not
train_landmark_files/49445/3867990648.parquet,49445,3867990648,all
train_landmark_files/29302/386805993.parquet,29302,386805993,there
train_landmark_files/37055/3868255186.parquet,37055,3868255186,go
train_landmark_files/16069/3868261794.parquet,16069,3868261794,go
train_landmark_files/18796/3868265692.parquet,18796,3868265692,who
train_landmark_files/55372/3868483044.parquet,55372,3868483044,who
train_landmark_files/30680/3869187133.parquet,30680,3869187133,go
train_landmark_files/26734/3870761972.parquet,26734,3870761972,who
train_landmark_files/37055/3871513444.parquet,37055,3871513444,that
train_landmark_files/29302/387180987.parquet,29302,387180987,up
train_landmark_files/27610/3872882121.parquet,27610,3872882121,who
train_landmark_files/27610/3874650274.parquet,27610,3874650274,who
train_landmark_files/37779/3874720936.parquet,37779,3874720936,for
train_landmark_files/4718/3874873048.parquet,4718,3874873048,there
train_landmark_files/34503/387584541.parquet,34503,387584541,for
train_landmark_files/49445/3876447987.parquet,49445,3876447987,all
train_landmark_files/62590/3877395202.parquet,62590,3877395202,will
train_landmark_files/37055/3880025489.parquet,37055,3880025489,all
train_landmark_files/28656/388266984.parquet,28656,388266984,all
train_landmark_files/53618/3884267571.parquet,53618,3884267571,who
train_landmark_files/37055/3887174814.parquet,37055,3887174814,up
train_landmark_files/37055/3887221311.parquet,37055,3887221311,go
train_landmark_files/4718/3887237662.parquet,4718,3887237662,go
train_landmark_files/28656/388975857.parquet,28656,388975857,up
train_landmark_files/49445/3890157768.parquet,49445,3890157768,up
train_landmark_files/55372/389039597.parquet,55372,389039597,will
train_landmark_files/22343/3891113396.parquet,22343,3891113396,there
train_landmark_files/18796/3891902699.parquet,18796,3891902699,up
train_landmark_files/26734/3893345660.parquet,26734,3893345660,say
train_landmark_files/53618/3893825896.parquet,53618,3893825896,if
train_landmark_files/22343/3894797701.parquet,22343,3894797701,not
train_landmark_files/49445/3895303924.parquet,49445,3895303924,that
train_landmark_files/37055/389587223.parquet,37055,389587223,have
train_landmark_files/36257/3896037781.parquet,36257,3896037781,go
train_landmark_files/26734/389629981.parquet,26734,389629981,will
train_landmark_files/32319/3897039398.parquet,32319,3897039398,who
train_landmark_files/37055/3898129835.parquet,37055,3898129835,up
train_landmark_files/37779/3899583730.parquet,37779,3899583730,for
train_landmark_files/62590/3900039647.parquet,62590,3900039647,not
train_landmark_files/18796/3902577192.parquet,18796,3902577192,go
train_landmark_files/36257/3902709172.parquet,36257,3902709172,there
train_landmark_files/22343/3902854255.parquet,22343,3902854255,all
train_landmark_files/18796/3903116264.parquet,18796,3903116264,say
train_landmark_files/4718/3903507495.parquet,4718,3903507495,on
train_landmark_files/49445/3904279497.parquet,49445,3904279497,there
train_landmark_files/53618/3905578993.parquet,53618,3905578993,if
train_landmark_files/16069/3905883004.parquet,16069,3905883004,who
train_landmark_files/4718/3906041142.parquet,4718,3906041142,that
train_landmark_files/49445/3906063279.parquet,49445,3906063279,up
train_landmark_files/18796/3906623655.parquet,18796,3906623655,if
train_landmark_files/34503/3908153515.parquet,34503,3908153515,will
train_landmark_files/30680/3909104182.parquet,30680,3909104182,have
train_landmark_files/34503/3909526642.parquet,34503,3909526642,on
train_landmark_files/55372/3910456318.parquet,55372,3910456318,will
train_landmark_files/4718/391078156.parquet,4718,391078156,all
train_landmark_files/36257/3913844322.parquet,36257,3913844322,not
train_landmark_files/53618/3916258911.parquet,53618,3916258911,all
train_landmark_files/30680/3918710206.parquet,30680,3918710206,if
train_landmark_files/61333/3918741073.parquet,61333,3918741073,all
train_landmark_files/61333/3919481479.parquet,61333,3919481479,for
train_landmark_files/62590/3919584313.parquet,62590,3919584313,for
train_landmark_files/16069/3921254747.parquet,16069,3921254747,have
train_landmark_files/27610/3921325426.parquet,27610,3921325426,if
train_landmark_files/29302/3921350482.parquet,29302,3921350482,there
train_landmark_files/29302/392163034.parquet,29302,392163034,not
train_landmark_files/34503/3922747816.parquet,34503,3922747816,all
train_landmark_files/25571/3922905851.parquet,25571,3922905851,who
train_landmark_files/34503/3925405886.parquet,34503,3925405886,if
train_landmark_files/49445/3925566471.parquet,49445,3925566471,for
train_landmark_files/49445/3925575839.parquet,49445,3925575839,there
train_landmark_files/37055/3926535449.parquet,37055,3926535449,there
train_landmark_files/37779/392717203.parquet,37779,392717203,up
train_landmark_files/26734/3927370423.parquet,26734,3927370423,all
train_landmark_files/34503/3927996361.parquet,34503,3927996361,go
train_landmark_files/62590/3928262536.parquet,62590,3928262536,not
train_landmark_files/2044/3928473500.parquet,2044,3928473500,up
train_landmark_files/29302/3928995493.parquet,29302,3928995493,for
train_landmark_files/36257/3929244024.parquet,36257,3929244024,say
train_landmark_files/30680/3929352220.parquet,30680,3929352220,that
train_landmark_files/27610/3930109736.parquet,27610,3930109736,that
train_landmark_files/37055/3931522048.parquet,37055,3931522048,will
train_landmark_files/29302/3932828714.parquet,29302,3932828714,that
train_landmark_files/37055/3932893895.parquet,37055,3932893895,who
train_landmark_files/32319/3933492818.parquet,32319,3933492818,have
train_landmark_files/2044/3933708474.parquet,2044,3933708474,who
train_landmark_files/2044/3933717612.parquet,2044,3933717612,will
train_landmark_files/32319/3933743581.parquet,32319,3933743581,will
train_landmark_files/37055/3933846434.parquet,37055,3933846434,have
train_landmark_files/37779/3934826555.parquet,37779,3934826555,all
train_landmark_files/37779/3937602909.parquet,37779,3937602909,all
train_landmark_files/27610/3939527133.parquet,27610,3939527133,not
train_landmark_files/37779/3939533972.parquet,37779,3939533972,on
train_landmark_files/27610/3940516241.parquet,27610,3940516241,on
train_landmark_files/53618/3941422137.parquet,53618,3941422137,on
train_landmark_files/62590/3941602404.parquet,62590,3941602404,who
train_landmark_files/61333/3942601533.parquet,61333,3942601533,will
train_landmark_files/28656/3943500206.parquet,28656,3943500206,go
train_landmark_files/49445/3944061060.parquet,49445,3944061060,all
train_landmark_files/4718/3946707226.parquet,4718,3946707226,who
train_landmark_files/25571/3947199653.parquet,25571,3947199653,who
train_landmark_files/27610/3947446170.parquet,27610,3947446170,there
train_landmark_files/29302/3948215839.parquet,29302,3948215839,all
train_landmark_files/53618/3948308960.parquet,53618,3948308960,if
train_landmark_files/16069/3948366353.parquet,16069,3948366353,on
train_landmark_files/18796/3949265834.parquet,18796,3949265834,up
train_landmark_files/2044/3949458263.parquet,2044,3949458263,all
train_landmark_files/29302/3950243022.parquet,29302,3950243022,up
train_landmark_files/22343/3951538650.parquet,22343,3951538650,all
train_landmark_files/29302/3951918567.parquet,29302,3951918567,not
train_landmark_files/26734/3953543503.parquet,26734,3953543503,on
train_landmark_files/16069/3956394835.parquet,16069,3956394835,go
train_landmark_files/25571/3957458858.parquet,25571,3957458858,that
train_landmark_files/49445/3959925677.parquet,49445,3959925677,for
train_landmark_files/55372/3960494873.parquet,55372,3960494873,all
train_landmark_files/16069/3961642034.parquet,16069,3961642034,if
train_landmark_files/62590/3961646148.parquet,62590,3961646148,on
train_landmark_files/26734/3963041817.parquet,26734,3963041817,there
train_landmark_files/49445/3964368093.parquet,49445,3964368093,who
train_landmark_files/22343/3964471787.parquet,22343,3964471787,that
train_landmark_files/62590/3965070824.parquet,62590,3965070824,on
train_landmark_files/4718/3965300032.parquet,4718,3965300032,if
train_landmark_files/37779/3965916397.parquet,37779,3965916397,there
train_landmark_files/61333/3966839672.parquet,61333,3966839672,will
train_landmark_files/26734/3967260731.parquet,26734,3967260731,say
train_landmark_files/53618/3968313728.parquet,53618,3968313728,have
train_landmark_files/29302/3969837742.parquet,29302,3969837742,if
train_landmark_files/55372/3970502250.parquet,55372,3970502250,go
train_landmark_files/28656/3970550555.parquet,28656,3970550555,have
train_landmark_files/2044/3970754731.parquet,2044,3970754731,will
train_landmark_files/32319/397341168.parquet,32319,397341168,say
train_landmark_files/30680/3973958176.parquet,30680,3973958176,for
train_landmark_files/34503/3974527920.parquet,34503,3974527920,will
train_landmark_files/37779/397465488.parquet,37779,397465488,all
train_landmark_files/62590/3974917224.parquet,62590,3974917224,go
train_landmark_files/32319/3975388881.parquet,32319,3975388881,for
train_landmark_files/49445/3976069385.parquet,49445,3976069385,on
train_landmark_files/36257/3976988951.parquet,36257,3976988951,not
train_landmark_files/53618/3977471794.parquet,53618,3977471794,who
train_landmark_files/37055/3977936354.parquet,37055,3977936354,on
train_landmark_files/62590/3978206795.parquet,62590,3978206795,for
train_landmark_files/36257/398006905.parquet,36257,398006905,for
train_landmark_files/62590/3981574749.parquet,62590,3981574749,will
train_landmark_files/32319/3981841239.parquet,32319,3981841239,have
train_landmark_files/62590/3983699329.parquet,62590,3983699329,have
train_landmark_files/29302/3984751737.parquet,29302,3984751737,not
train_landmark_files/27610/3984892912.parquet,27610,3984892912,if
train_landmark_files/4718/3984915016.parquet,4718,3984915016,on
train_landmark_files/32319/3988856321.parquet,32319,3988856321,have
train_landmark_files/22343/3989022573.parquet,22343,3989022573,for
train_landmark_files/37055/398971276.parquet,37055,398971276,on
train_landmark_files/53618/3991743779.parquet,53618,3991743779,if
train_landmark_files/49445/3992897159.parquet,49445,3992897159,for
train_landmark_files/62590/3993701097.parquet,62590,3993701097,if
train_landmark_files/25571/3995149567.parquet,25571,3995149567,all
train_landmark_files/55372/3995353291.parquet,55372,3995353291,there
train_landmark_files/16069/3995727399.parquet,16069,3995727399,say
train_landmark_files/28656/3996566312.parquet,28656,3996566312,there
train_landmark_files/27610/3996840243.parquet,27610,3996840243,for
train_landmark_files/62590/3997285259.parquet,62590,3997285259,all
train_landmark_files/30680/3999650771.parquet,30680,3999650771,will
train_landmark_files/28656/4000663199.parquet,28656,4000663199,say
train_landmark_files/34503/4000845193.parquet,34503,4000845193,there
train_landmark_files/16069/4001084085.parquet,16069,4001084085,on
train_landmark_files/61333/400288282.parquet,61333,400288282,for
train_landmark_files/55372/4003195375.parquet,55372,4003195375,there
train_landmark_files/34503/4003494739.parquet,34503,4003494739,up
train_landmark_files/37779/4004110047.parquet,37779,4004110047,go
train_landmark_files/27610/4004356911.parquet,27610,4004356911,will
train_landmark_files/36257/400588337.parquet,36257,400588337,if
train_landmark_files/25571/4006683903.parquet,25571,4006683903,up
train_landmark_files/30680/4008804853.parquet,30680,4008804853,that
train_landmark_files/37055/4009067129.parquet,37055,4009067129,for
train_landmark_files/37779/4009138484.parquet,37779,4009138484,not
train_landmark_files/53618/4010320671.parquet,53618,4010320671,say
train_landmark_files/49445/4011759922.parquet,49445,4011759922,have
train_landmark_files/28656/4012137558.parquet,28656,4012137558,if
train_landmark_files/29302/4012293715.parquet,29302,4012293715,will
train_landmark_files/29302/4012961783.parquet,29302,4012961783,have
train_landmark_files/29302/4013296853.parquet,29302,4013296853,for
train_landmark_files/2044/4013774938.parquet,2044,4013774938,that
train_landmark_files/36257/4013960025.parquet,36257,4013960025,have
train_landmark_files/37055/4014032815.parquet,37055,4014032815,all
train_landmark_files/62590/4014655368.parquet,62590,4014655368,on
train_landmark_files/22343/4015133246.parquet,22343,4015133246,that
train_landmark_files/22343/4015785466.parquet,22343,4015785466,all
train_landmark_files/29302/4016315624.parquet,29302,4016315624,who
train_landmark_files/4718/4016587090.parquet,4718,4016587090,for
train_landmark_files/18796/4017467967.parquet,18796,4017467967,for
train_landmark_files/27610/4018140980.parquet,27610,4018140980,all
train_landmark_files/16069/4018272910.parquet,16069,4018272910,not
train_landmark_files/61333/4018662219.parquet,61333,4018662219,if
train_landmark_files/28656/4019777529.parquet,28656,4019777529,up
train_landmark_files/4718/4020719656.parquet,4718,4020719656,who
train_landmark_files/49445/4021708907.parquet,49445,4021708907,if
train_landmark_files/29302/4022596656.parquet,29302,4022596656,not
train_landmark_files/18796/4022775780.parquet,18796,4022775780,there
train_landmark_files/62590/4025619640.parquet,62590,4025619640,all
train_landmark_files/29302/4026409060.parquet,29302,4026409060,on
train_landmark_files/16069/4027295306.parquet,16069,4027295306,there
train_landmark_files/49445/4027502953.parquet,49445,4027502953,on
train_landmark_files/37779/4028876291.parquet,37779,4028876291,go
train_landmark_files/30680/4029235271.parquet,30680,4029235271,there
train_landmark_files/2044/4029445982.parquet,2044,4029445982,say
train_landmark_files/30680/4030016455.parquet,30680,4030016455,up
train_landmark_files/25571/4031391569.parquet,25571,4031391569,for
train_landmark_files/16069/4031748978.parquet,16069,4031748978,not
train_landmark_files/53618/4032459472.parquet,53618,4032459472,go
train_landmark_files/26734/4032776602.parquet,26734,4032776602,that
train_landmark_files/2044/4033680414.parquet,2044,4033680414,up
train_landmark_files/49445/4033683340.parquet,49445,4033683340,who
train_landmark_files/27610/4033922226.parquet,27610,4033922226,if
train_landmark_files/16069/4034100323.parquet,16069,4034100323,who
train_landmark_files/29302/4034463459.parquet,29302,4034463459,go
train_landmark_files/29302/4034934428.parquet,29302,4034934428,that
train_landmark_files/16069/4037158166.parquet,16069,4037158166,who
train_landmark_files/49445/4038036792.parquet,49445,4038036792,not
train_landmark_files/2044/4039899308.parquet,2044,4039899308,up
train_landmark_files/36257/4039996098.parquet,36257,4039996098,that
train_landmark_files/16069/4042546187.parquet,16069,4042546187,all
train_landmark_files/49445/4042820687.parquet,49445,4042820687,for
train_landmark_files/18796/4042906271.parquet,18796,4042906271,up
train_landmark_files/49445/4043018452.parquet,49445,4043018452,will
train_landmark_files/34503/4044307130.parquet,34503,4044307130,up
train_landmark_files/62590/4044660623.parquet,62590,4044660623,up
train_landmark_files/22343/4046231618.parquet,22343,4046231618,all
train_landmark_files/22343/404628946.parquet,22343,404628946,if
train_landmark_files/32319/4046805753.parquet,32319,4046805753,not
train_landmark_files/49445/4047302081.parquet,49445,4047302081,who
train_landmark_files/36257/4047382488.parquet,36257,4047382488,for
train_landmark_files/25571/4047649104.parquet,25571,4047649104,all
train_landmark_files/36257/4047664350.parquet,36257,4047664350,all
train_landmark_files/62590/4049851387.parquet,62590,4049851387,on
train_landmark_files/49445/4051091122.parquet,49445,4051091122,all
train_landmark_files/37779/4052571488.parquet,37779,4052571488,if
train_landmark_files/55372/4053372497.parquet,55372,4053372497,say
train_landmark_files/55372/4053980001.parquet,55372,4053980001,will
train_landmark_files/18796/405456343.parquet,18796,405456343,all
train_landmark_files/32319/4056243393.parquet,32319,4056243393,up
train_landmark_files/27610/405679530.parquet,27610,405679530,for
train_landmark_files/28656/4058421957.parquet,28656,4058421957,for
train_landmark_files/18796/4058552688.parquet,18796,4058552688,for
train_landmark_files/18796/4059759258.parquet,18796,4059759258,say
train_landmark_files/34503/406029265.parquet,34503,406029265,that
train_landmark_files/62590/4061080654.parquet,62590,4061080654,if
train_landmark_files/27610/406299110.parquet,27610,406299110,that
train_landmark_files/55372/4063131222.parquet,55372,4063131222,that
train_landmark_files/55372/4064769988.parquet,55372,4064769988,have
train_landmark_files/62590/4065092810.parquet,62590,4065092810,there
train_landmark_files/30680/4066403810.parquet,30680,4066403810,say
train_landmark_files/34503/406643573.parquet,34503,406643573,not
train_landmark_files/25571/4066635192.parquet,25571,4066635192,that
train_landmark_files/30680/4068659815.parquet,30680,4068659815,all
train_landmark_files/2044/4069633560.parquet,2044,4069633560,on
train_landmark_files/25571/4069720450.parquet,25571,4069720450,there
train_landmark_files/37055/4070567897.parquet,37055,4070567897,who
train_landmark_files/61333/4070722947.parquet,61333,4070722947,will
train_landmark_files/34503/4071235259.parquet,34503,4071235259,if
train_landmark_files/37055/407187843.parquet,37055,407187843,on
train_landmark_files/22343/4072190503.parquet,22343,4072190503,that
train_landmark_files/32319/4072839577.parquet,32319,4072839577,there
train_landmark_files/49445/4072872932.parquet,49445,4072872932,will
train_landmark_files/49445/4073646367.parquet,49445,4073646367,not
train_landmark_files/2044/4073976927.parquet,2044,4073976927,will
train_landmark_files/49445/4074117790.parquet,49445,4074117790,if
train_landmark_files/30680/4074540400.parquet,30680,4074540400,say
train_landmark_files/25571/4074942908.parquet,25571,4074942908,not
train_landmark_files/16069/4075398327.parquet,16069,4075398327,will
train_landmark_files/2044/4075523221.parquet,2044,4075523221,all
train_landmark_files/2044/4075673958.parquet,2044,4075673958,have
train_landmark_files/2044/4076099722.parquet,2044,4076099722,have
train_landmark_files/61333/4076704139.parquet,61333,4076704139,say
train_landmark_files/61333/4081598954.parquet,61333,4081598954,have
train_landmark_files/2044/4082941477.parquet,2044,4082941477,for
train_landmark_files/26734/4084092793.parquet,26734,4084092793,that
train_landmark_files/16069/4084267040.parquet,16069,4084267040,for
train_landmark_files/4718/408510056.parquet,4718,408510056,that
train_landmark_files/34503/4086420390.parquet,34503,4086420390,on
train_landmark_files/28656/4087182418.parquet,28656,4087182418,will
train_landmark_files/2044/4087200581.parquet,2044,4087200581,who
train_landmark_files/53618/4088454110.parquet,53618,4088454110,there
train_landmark_files/16069/4089470044.parquet,16069,4089470044,have
train_landmark_files/4718/4090221911.parquet,4718,4090221911,have
train_landmark_files/18796/4091038801.parquet,18796,4091038801,all
train_landmark_files/30680/4091511432.parquet,30680,4091511432,not
train_landmark_files/37779/4091887692.parquet,37779,4091887692,on
train_landmark_files/25571/4091912193.parquet,25571,4091912193,who
train_landmark_files/32319/409220355.parquet,32319,409220355,if
train_landmark_files/4718/4092924795.parquet,4718,4092924795,up
train_landmark_files/36257/4093748311.parquet,36257,4093748311,who
train_landmark_files/28656/4094203497.parquet,28656,4094203497,on
train_landmark_files/55372/4096396933.parquet,55372,4096396933,who
train_landmark_files/16069/4096898361.parquet,16069,4096898361,will
train_landmark_files/28656/4097605764.parquet,28656,4097605764,if
train_landmark_files/29302/4097982701.parquet,29302,4097982701,who
train_landmark_files/26734/4098812288.parquet,26734,4098812288,not
train_landmark_files/53618/4100441407.parquet,53618,4100441407,there
train_landmark_files/29302/4100608115.parquet,29302,4100608115,go
train_landmark_files/49445/4101057968.parquet,49445,4101057968,who
train_landmark_files/25571/4102518077.parquet,25571,4102518077,will
train_landmark_files/36257/4102549051.parquet,36257,4102549051,that
train_landmark_files/29302/4102749410.parquet,29302,4102749410,will
train_landmark_files/55372/4102791525.parquet,55372,4102791525,all
train_landmark_files/25571/4102994142.parquet,25571,4102994142,up
train_landmark_files/36257/4103441889.parquet,36257,4103441889,up
train_landmark_files/25571/4106206518.parquet,25571,4106206518,have
train_landmark_files/55372/4106520835.parquet,55372,4106520835,go
train_landmark_files/55372/4108465351.parquet,55372,4108465351,go
train_landmark_files/2044/4109174229.parquet,2044,4109174229,say
train_landmark_files/32319/4109431031.parquet,32319,4109431031,that
train_landmark_files/36257/4109851223.parquet,36257,4109851223,that
train_landmark_files/25571/4110562162.parquet,25571,4110562162,will
train_landmark_files/61333/4112095368.parquet,61333,4112095368,not
train_landmark_files/26734/4113271134.parquet,26734,4113271134,that
train_landmark_files/30680/4113577812.parquet,30680,4113577812,not
train_landmark_files/27610/4113662499.parquet,27610,4113662499,say
train_landmark_files/36257/411506620.parquet,36257,411506620,go
train_landmark_files/27610/4115072160.parquet,27610,4115072160,there
train_landmark_files/16069/4115240074.parquet,16069,4115240074,on
train_landmark_files/30680/4115551916.parquet,30680,4115551916,all
train_landmark_files/27610/4115694994.parquet,27610,4115694994,all
train_landmark_files/62590/4116171610.parquet,62590,4116171610,for
train_landmark_files/30680/411700859.parquet,30680,411700859,if
train_landmark_files/53618/4117505342.parquet,53618,4117505342,there
train_landmark_files/29302/4118998210.parquet,29302,4118998210,if
train_landmark_files/37055/4119475208.parquet,37055,4119475208,there
train_landmark_files/2044/4119830421.parquet,2044,4119830421,for
train_landmark_files/30680/4123119656.parquet,30680,4123119656,up
train_landmark_files/18796/4124506794.parquet,18796,4124506794,there
train_landmark_files/22343/4124616145.parquet,22343,4124616145,who
train_landmark_files/30680/4125265099.parquet,30680,4125265099,not
train_landmark_files/30680/4125622672.parquet,30680,4125622672,that
train_landmark_files/62590/4126519893.parquet,62590,4126519893,if
train_landmark_files/29302/4126859230.parquet,29302,4126859230,that
train_landmark_files/22343/4127302862.parquet,22343,4127302862,will
train_landmark_files/18796/4128357440.parquet,18796,4128357440,on
train_landmark_files/26734/4128535805.parquet,26734,4128535805,not
train_landmark_files/2044/4130307684.parquet,2044,4130307684,for
train_landmark_files/37779/4130596306.parquet,37779,4130596306,up
train_landmark_files/2044/4130918795.parquet,2044,4130918795,say
train_landmark_files/36257/4131252938.parquet,36257,4131252938,there
train_landmark_files/37779/413225965.parquet,37779,413225965,not
train_landmark_files/32319/4133622866.parquet,32319,4133622866,will
